client_id,sku,product_name,brand,category,avg_daily_demand,std_demand,coefficient_of_variation,lead_time_days,safety_stock,lead_time_demand,reorder_point,stock_norm,optimal_order_qty,forecast_method,service_level,z_score,last_updated
C004,SKU0068,English Biscuit White Bread Large,English Biscuit,Bakery,8.7,2.33,0.27,3,6.63,26.11,32.74,30.46,60.92,Prophet,0.95,1.64,2025-12-09
C004,SKU0072,Peek Freans Cake Rusk Chocolate,Peek Freans,Bakery,21.47,5.92,0.28,3,16.88,64.4,81.28,97.54,150.28,Prophet,0.95,1.64,2025-12-09
C004,SKU0026,7UP 7UP 250ml,7UP,Beverages,14.47,4.09,0.28,3,11.65,43.42,55.07,66.08,101.32,Prophet,0.95,1.64,2025-12-09
C004,SKU0039,Aquafina Water 500ml,Aquafina,Beverages,7.74,1.97,0.25,3,5.62,23.22,28.84,34.6,54.17,Prophet,0.95,1.64,2025-12-09
C004,SKU0020,Coca Cola Coke 1.5L,Coca Cola,Beverages,5.0,1.53,0.31,3,4.36,14.99,19.35,23.22,34.97,Prophet,0.95,1.64,2025-12-09
C004,SKU0021,Coca Cola Coke 2.25L,Coca Cola,Beverages,1.2,0.36,0.3,3,1.02,3.61,4.64,10.0,8.43,Prophet,0.95,1.64,2025-12-09
C004,SKU0018,Coca Cola Coke 250ml,Coca Cola,Beverages,1.8,0.81,0.45,3,2.3,5.39,7.69,10.0,12.58,Prophet,0.95,1.64,2025-12-09
C004,SKU0033,Fanta Orange 1.5L,Fanta,Beverages,4.76,2.39,0.5,3,6.8,14.27,21.07,25.28,33.29,Prophet,0.95,1.64,2025-12-09
C004,SKU0032,Fanta Orange 500ml,Fanta,Beverages,8.37,2.19,0.26,3,6.23,25.12,31.36,37.63,58.62,Prophet,0.95,1.64,2025-12-09
C004,SKU0043,Gourmet Green Tea 100 bags,Gourmet,Beverages,17.5,5.39,0.31,3,15.37,52.5,67.87,81.44,122.5,Prophet,0.95,1.64,2025-12-09
C004,SKU0042,Gourmet Green Tea 50 bags,Gourmet,Beverages,31.6,8.67,0.27,3,24.69,94.79,119.48,143.37,221.17,Prophet,0.95,1.64,2025-12-09
C004,SKU0044,Lipton Yellow Label Tea 100 bags,Lipton,Beverages,11.93,4.33,0.36,3,12.32,35.78,48.1,57.73,83.49,Prophet,0.95,1.64,2025-12-09
C004,SKU0045,Lipton Yellow Label Tea 200 bags,Lipton,Beverages,10.69,3.84,0.36,3,10.93,32.06,42.99,51.58,74.8,Prophet,0.95,1.64,2025-12-09
C004,SKU0038,Nestle Pure Life Water 1.5L,Nestle,Beverages,5.8,1.91,0.33,3,5.45,17.4,22.85,27.42,40.6,Prophet,0.95,1.64,2025-12-09
C004,SKU0037,Nestle Pure Life Water 500ml,Nestle,Beverages,5.03,2.84,0.56,3,8.09,15.08,23.17,27.8,35.19,Prophet,0.95,1.64,2025-12-09
C004,SKU0024,Pepsi Pepsi 1.5L,Pepsi,Beverages,22.79,5.87,0.26,3,16.73,68.37,85.11,102.13,159.54,Prophet,0.95,1.64,2025-12-09
C004,SKU0025,Pepsi Pepsi 2.25L,Pepsi,Beverages,0.99,0.37,0.37,3,1.05,2.96,4.02,10.0,6.91,Prophet,0.95,1.64,2025-12-09
C004,SKU0023,Pepsi Pepsi 500ml,Pepsi,Beverages,20.94,7.49,0.36,3,21.34,62.82,84.16,100.99,146.57,Prophet,0.95,1.64,2025-12-09
C004,SKU0036,Shezan Apple Juice 1L,Shezan,Beverages,3.15,1.12,0.36,3,3.2,9.46,12.66,15.19,22.06,Prophet,0.95,1.64,2025-12-09
C004,SKU0035,Shezan Mango Juice 1L,Shezan,Beverages,2.05,0.59,0.29,3,1.69,6.15,7.84,10.0,14.35,Prophet,0.95,1.64,2025-12-09
C004,SKU0034,Shezan Mango Juice 250ml,Shezan,Beverages,3.7,1.47,0.4,3,4.19,11.1,15.29,18.35,25.9,Prophet,0.95,1.64,2025-12-09
C004,SKU0031,Sprite Sprite 1.5L,Sprite,Beverages,2.25,0.69,0.31,3,1.98,6.75,8.73,10.48,15.76,Prophet,0.95,1.64,2025-12-09
C004,SKU0029,Sprite Sprite 250ml,Sprite,Beverages,20.1,5.19,0.26,3,14.79,60.3,75.09,90.11,140.7,Prophet,0.95,1.64,2025-12-09
C004,SKU0046,Vital Energy Drink 250ml,Vital,Beverages,4.94,2.43,0.49,3,6.94,14.82,21.75,26.11,34.58,Prophet,0.95,1.64,2025-12-09
C004,SKU0006,Haleeb Fresh Milk 1L,Haleeb,Dairy,6.13,2.05,0.34,3,5.85,18.39,24.24,29.09,42.9,Prophet,0.95,1.64,2025-12-09
C004,SKU0007,Haleeb Fresh Milk 500ml,Haleeb,Dairy,8.94,7.64,0.85,3,21.77,26.82,48.59,58.31,62.58,Prophet,0.95,1.64,2025-12-09
C004,SKU0001,Nestle Everyday Milk 1L,Nestle,Dairy,11.01,4.79,0.44,3,13.65,33.03,46.68,56.02,77.07,Prophet,0.95,1.64,2025-12-09
C004,SKU0003,Nestle Everyday Milk 250ml,Nestle,Dairy,7.81,2.53,0.32,3,7.22,23.43,30.65,36.78,54.68,Prophet,0.95,1.64,2025-12-09
C004,SKU0012,Nestle Yogurt 900g,Nestle,Dairy,34.41,9.25,0.27,3,26.35,103.22,129.57,155.49,240.84,Prophet,0.95,1.64,2025-12-09
C004,SKU0017,Nurpur Butter 200g,Nurpur,Dairy,21.04,5.88,0.28,3,16.75,63.11,79.86,95.83,147.26,Prophet,0.95,1.64,2025-12-09
C004,SKU0008,Nurpur Milk 1L,Nurpur,Dairy,30.5,7.87,0.26,3,22.42,91.51,113.93,136.72,213.52,Prophet,0.95,1.64,2025-12-09
C004,SKU0009,Nurpur Milk 500ml,Nurpur,Dairy,13.11,3.34,0.25,3,9.52,39.34,48.86,58.63,91.79,Prophet,0.95,1.64,2025-12-09
C004,SKU0015,Olpers Cheese Slices 200g,Olpers,Dairy,11.45,3.25,0.28,3,9.26,34.35,43.61,52.33,80.15,Prophet,0.95,1.64,2025-12-09
C004,SKU0016,Olpers Cheese Slices 400g,Olpers,Dairy,10.63,3.48,0.33,3,9.92,31.9,41.82,50.18,74.44,Prophet,0.95,1.64,2025-12-09
C004,SKU0004,Olpers Full Cream Milk 1L,Olpers,Dairy,19.68,5.65,0.29,3,16.1,59.04,75.14,90.17,137.76,Prophet,0.95,1.64,2025-12-09
C004,SKU0005,Olpers Full Cream Milk 500ml,Olpers,Dairy,12.64,5.08,0.4,3,14.47,37.93,52.4,62.87,88.5,Prophet,0.95,1.64,2025-12-09
C004,SKU0014,Tarang Dahi 1kg,Tarang,Dairy,1.58,0.63,0.4,3,1.79,4.74,6.53,10.0,11.06,Prophet,0.95,1.64,2025-12-09
C004,SKU0013,Tarang Dahi 500g,Tarang,Dairy,20.79,5.64,0.27,3,16.07,62.36,78.43,94.12,145.51,Prophet,0.95,1.64,2025-12-09
C004,SKU0153,K&N's Chicken Nuggets 1kg,K&N's,Frozen,5.72,2.61,0.46,3,7.44,17.16,24.6,29.52,40.04,Prophet,0.95,1.64,2025-12-09
C004,SKU0152,K&N's Chicken Nuggets 500g,K&N's,Frozen,27.55,7.14,0.26,3,20.35,82.65,103.0,123.6,192.85,Prophet,0.95,1.64,2025-12-09
C004,SKU0155,K&N's Chicken Patties 12-pack,K&N's,Frozen,24.13,6.15,0.25,3,17.52,72.39,89.91,107.89,168.91,Prophet,0.95,1.64,2025-12-09
C004,SKU0154,K&N's Chicken Seekh Kabab 500g,K&N's,Frozen,16.03,4.4,0.27,3,12.53,48.1,60.63,72.75,112.23,Prophet,0.95,1.64,2025-12-09
C004,SKU0158,Makkhan Paratha 20-pack,Makkhan,Frozen,14.02,3.69,0.26,3,10.51,42.06,52.57,63.08,98.14,Prophet,0.95,1.64,2025-12-09
C004,SKU0157,Menu Plain Paratha 30-pack,Menu,Frozen,10.47,2.73,0.26,3,7.79,31.42,39.21,47.05,73.32,Prophet,0.95,1.64,2025-12-09
C004,SKU0086,Dalda Cooking Oil 1L,Dalda,Grocery,17.33,7.38,0.43,3,21.02,51.99,73.01,87.61,121.31,Prophet,0.95,1.64,2025-12-09
C004,SKU0087,Dalda Cooking Oil 2.5L,Dalda,Grocery,11.92,3.18,0.27,3,9.07,35.77,44.84,53.81,83.46,Prophet,0.95,1.64,2025-12-09
C004,SKU0088,Dalda Cooking Oil 5L,Dalda,Grocery,2.92,0.45,0.15,3,1.27,8.75,10.02,12.02,20.41,Prophet,0.95,1.64,2025-12-09
C004,SKU0091,Eva Cooking Oil 1L,Eva,Grocery,6.35,1.89,0.3,3,5.38,19.06,24.43,29.32,44.47,Prophet,0.95,1.64,2025-12-09
C004,SKU0092,Eva Cooking Oil 5L,Eva,Grocery,8.94,4.82,0.54,3,13.73,26.81,40.55,48.66,62.57,Prophet,0.95,1.64,2025-12-09
C004,SKU0102,Guard Super Basmati 10kg,Guard,Grocery,21.4,6.02,0.28,3,17.15,64.2,81.35,97.62,149.79,Prophet,0.95,1.64,2025-12-09
C004,SKU0089,Habib Banaspati 1kg,Habib,Grocery,7.41,2.04,0.28,3,5.82,22.24,28.06,33.67,51.89,Prophet,0.95,1.64,2025-12-09
C004,SKU0106,Kolson Macaroni 200g,Kolson,Grocery,7.53,2.41,0.32,3,6.88,22.6,29.48,35.38,52.73,Prophet,0.95,1.64,2025-12-09
C004,SKU0107,Kolson Macaroni 400g,Kolson,Grocery,2.89,1.01,0.35,3,2.86,8.67,11.54,13.84,20.23,Prophet,0.95,1.64,2025-12-09
C004,SKU0097,Lipton Yellow Label 450g,Lipton,Grocery,30.87,8.36,0.27,3,23.83,92.6,116.43,139.72,216.06,Prophet,0.95,1.64,2025-12-09
C004,SKU0103,Mehran Basmati Rice 5kg,Mehran,Grocery,7.88,2.4,0.3,3,6.84,23.63,30.47,36.57,55.15,Prophet,0.95,1.64,2025-12-09
C004,SKU0085,Mehran Seekh Kabab 50g,Mehran,Grocery,9.06,2.52,0.28,3,7.19,27.19,34.38,41.26,63.45,Prophet,0.95,1.64,2025-12-09
C004,SKU0077,National Biryani Masala 50g,National,Grocery,10.3,3.62,0.35,3,10.3,30.91,41.21,49.46,72.13,Prophet,0.95,1.64,2025-12-09
C004,SKU0079,National Korma Masala 50g,National,Grocery,13.72,3.93,0.29,3,11.2,41.16,52.36,62.83,96.04,Prophet,0.95,1.64,2025-12-09
C004,SKU0080,National Nihari Masala 50g,National,Grocery,11.02,3.26,0.3,3,9.29,33.05,42.35,50.82,77.13,Prophet,0.95,1.64,2025-12-09
C004,SKU0108,National Salt 800g,National,Grocery,2.43,0.81,0.33,3,2.3,7.3,9.6,11.52,17.04,Prophet,0.95,1.64,2025-12-09
C004,SKU0111,National Turmeric Powder 100g,National,Grocery,20.73,5.47,0.26,3,15.58,62.2,77.78,93.34,145.13,Prophet,0.95,1.64,2025-12-09
C004,SKU0082,Shan Biryani Masala 100g,Shan,Grocery,7.85,4.2,0.54,3,11.98,23.56,35.53,42.64,54.97,Prophet,0.95,1.64,2025-12-09
C004,SKU0081,Shan Biryani Masala 50g,Shan,Grocery,5.51,1.73,0.31,3,4.94,16.52,21.46,25.75,38.55,Prophet,0.95,1.64,2025-12-09
C004,SKU0084,Shan Chicken Karahi 50g,Shan,Grocery,3.97,1.27,0.32,3,3.61,11.92,15.52,18.63,27.81,Prophet,0.95,1.64,2025-12-09
C004,SKU0083,Shan Chicken Tikka 50g,Shan,Grocery,17.13,6.14,0.36,3,17.5,51.4,68.9,82.68,119.94,Prophet,0.95,1.64,2025-12-09
C004,SKU0104,Shangrila Vermicelli 200g,Shangrila,Grocery,26.58,8.42,0.32,3,23.98,79.75,103.73,124.48,186.09,Prophet,0.95,1.64,2025-12-09
C004,SKU0105,Shangrila Vermicelli 400g,Shangrila,Grocery,14.42,3.9,0.27,3,11.11,43.25,54.36,65.23,100.91,Prophet,0.95,1.64,2025-12-09
C004,SKU0100,Sufi Basmati Rice 10kg,Sufi,Grocery,5.4,1.35,0.25,3,3.84,16.2,20.05,24.06,37.81,Prophet,0.95,1.64,2025-12-09
C004,SKU0099,Sufi Basmati Rice 5kg,Sufi,Grocery,3.92,1.11,0.28,3,3.15,11.77,14.92,17.91,27.46,Prophet,0.95,1.64,2025-12-09
C004,SKU0093,Tapal Danedar Tea 190g,Tapal,Grocery,7.87,2.81,0.36,3,8.02,23.62,31.64,37.96,55.12,Prophet,0.95,1.64,2025-12-09
C004,SKU0098,Vital Tea 475g,Vital,Grocery,12.61,3.7,0.29,3,10.54,37.84,48.37,58.04,88.28,Prophet,0.95,1.64,2025-12-09
C004,SKU0142,Ariel Detergent 3kg,Ariel,Household,1.3,0.42,0.33,3,1.21,3.9,5.1,10.0,9.09,Prophet,0.95,1.64,2025-12-09
C004,SKU0144,Bonus Detergent 3kg,Bonus,Household,21.79,6.36,0.29,3,18.12,65.36,83.48,100.18,152.5,Prophet,0.95,1.64,2025-12-09
C004,SKU0149,Colin Glass Cleaner 500ml,Colin,Household,10.95,3.03,0.28,3,8.63,32.85,41.48,49.77,76.65,Prophet,0.95,1.64,2025-12-09
C004,SKU0148,Dettol Disinfectant 500ml,Dettol,Household,13.61,4.66,0.34,3,13.28,40.82,54.1,64.92,95.26,Prophet,0.95,1.64,2025-12-09
C004,SKU0147,Harpic Toilet Cleaner 1L,Harpic,Household,6.64,2.35,0.35,3,6.71,19.92,26.63,31.95,46.49,Prophet,0.95,1.64,2025-12-09
C004,SKU0138,Surf Excel Detergent 1kg,Surf Excel,Household,3.86,1.08,0.28,3,3.09,11.58,14.66,17.6,27.02,Prophet,0.95,1.64,2025-12-09
C004,SKU0140,Surf Excel Detergent 6kg,Surf Excel,Household,10.27,3.41,0.33,3,9.7,30.81,40.51,48.62,71.89,Prophet,0.95,1.64,2025-12-09
C004,SKU0150,Vim Dishwash Bar 250g,Vim,Household,2.35,0.8,0.34,3,2.27,7.04,9.31,11.17,16.44,Prophet,0.95,1.64,2025-12-09
C004,SKU0145,Wheel Detergent 1kg,Wheel,Household,25.57,6.22,0.24,3,17.71,76.7,94.41,113.29,178.97,Prophet,0.95,1.64,2025-12-09
C004,SKU0131,Clear Shampoo 185ml,Clear,Personal_Care,3.23,2.24,0.69,3,6.38,9.7,16.07,19.29,22.63,Prophet,0.95,1.64,2025-12-09
C004,SKU0132,Clear Shampoo 400ml,Clear,Personal_Care,16.63,5.14,0.31,3,14.63,49.9,64.54,77.44,116.44,Prophet,0.95,1.64,2025-12-09
C004,SKU0136,Close Up Toothpaste 150g,Close Up,Personal_Care,14.64,4.02,0.27,3,11.44,43.91,55.35,66.42,102.45,Prophet,0.95,1.64,2025-12-09
C004,SKU0135,Close Up Toothpaste 75g,Close Up,Personal_Care,14.43,4.12,0.29,3,11.73,43.3,55.03,66.03,101.02,Prophet,0.95,1.64,2025-12-09
C004,SKU0134,Colgate Toothpaste 150g,Colgate,Personal_Care,8.49,3.51,0.41,3,10.01,25.48,35.49,42.59,59.45,Prophet,0.95,1.64,2025-12-09
C004,SKU0133,Colgate Toothpaste 75g,Colgate,Personal_Care,25.44,7.65,0.3,3,21.8,76.33,98.13,117.76,178.1,Prophet,0.95,1.64,2025-12-09
C004,SKU0117,Dettol Soap 3-pack,Dettol,Personal_Care,8.91,2.94,0.33,3,8.38,26.74,35.12,42.14,62.39,Prophet,0.95,1.64,2025-12-09
C004,SKU0120,Fair & Lovely Cream 25g,Fair & Lovely,Personal_Care,4.0,1.1,0.27,3,3.14,12.01,15.15,18.18,28.03,Prophet,0.95,1.64,2025-12-09
C004,SKU0121,Fair & Lovely Cream 50g,Fair & Lovely,Personal_Care,10.36,6.37,0.62,3,18.16,31.07,49.23,59.07,72.5,Prophet,0.95,1.64,2025-12-09
C004,SKU0127,Head & Shoulders Shampoo 185ml,Head & Shoulders,Personal_Care,12.84,4.57,0.36,3,13.03,38.52,51.55,61.86,89.89,Prophet,0.95,1.64,2025-12-09
C004,SKU0128,Head & Shoulders Shampoo 400ml,Head & Shoulders,Personal_Care,15.9,4.75,0.3,3,13.52,47.7,61.22,73.46,111.3,Prophet,0.95,1.64,2025-12-09
C004,SKU0114,Lifebuoy Soap 3-pack,Lifebuoy,Personal_Care,15.11,4.76,0.31,3,13.56,45.33,58.89,70.67,105.77,Prophet,0.95,1.64,2025-12-09
C004,SKU0115,Lifebuoy Soap 6-pack,Lifebuoy,Personal_Care,3.51,3.88,1.11,3,11.04,10.52,21.56,25.87,24.54,Prophet,0.95,1.64,2025-12-09
C004,SKU0112,Lux Beauty Soap 3-pack,Lux,Personal_Care,4.06,1.2,0.3,3,3.42,12.17,15.59,18.71,28.4,Prophet,0.95,1.64,2025-12-09
C004,SKU0113,Lux Beauty Soap 6-pack,Lux,Personal_Care,1.97,0.73,0.37,3,2.07,5.91,7.98,10.0,13.78,Prophet,0.95,1.64,2025-12-09
C004,SKU0124,Pantene Shampoo 180ml,Pantene,Personal_Care,4.44,1.22,0.27,3,3.47,13.31,16.77,20.13,31.05,Prophet,0.95,1.64,2025-12-09
C004,SKU0123,Pond's Face Cream 50g,Pond's,Personal_Care,15.11,4.46,0.3,3,12.7,45.33,58.03,69.63,105.76,Prophet,0.95,1.64,2025-12-09
C004,SKU0116,Safeguard Soap 3-pack,Safeguard,Personal_Care,15.8,4.13,0.26,3,11.78,47.39,59.17,71.01,110.59,Prophet,0.95,1.64,2025-12-09
C004,SKU0137,Sensodyne Toothpaste 75g,Sensodyne,Personal_Care,16.93,5.06,0.3,3,14.41,50.78,65.19,78.23,118.49,Prophet,0.95,1.64,2025-12-09
C004,SKU0129,Sunsilk Shampoo 180ml,Sunsilk,Personal_Care,10.22,3.58,0.35,3,10.2,30.67,40.88,49.05,71.57,Prophet,0.95,1.64,2025-12-09
C004,SKU0051,Kolson Slanty 18g,Kolson,Snacks,6.81,2.55,0.37,3,7.25,20.44,27.69,33.23,47.69,Prophet,0.95,1.64,2025-12-09
C004,SKU0057,Kurkure Chatpata 110g,Kurkure,Snacks,21.88,6.59,0.3,3,18.77,65.64,84.41,101.3,153.16,Prophet,0.95,1.64,2025-12-09
C004,SKU0056,Kurkure Chatpata 62g,Kurkure,Snacks,2.02,0.72,0.35,3,2.04,6.07,8.11,10.0,14.17,Prophet,0.95,1.64,2025-12-09
C004,SKU0048,Lays Masala Chips 68g,Lays,Snacks,22.03,6.82,0.31,3,19.43,66.09,85.52,102.63,154.21,Prophet,0.95,1.64,2025-12-09
C004,SKU0050,Lays Wavy Chips 68g,Lays,Snacks,24.52,6.37,0.26,3,18.16,73.55,91.7,110.04,171.61,Prophet,0.95,1.64,2025-12-09
C004,SKU0060,Peek Freans Chocolate Chip 90g,Peek Freans,Snacks,20.13,5.02,0.25,3,14.29,60.39,74.68,89.61,140.9,Prophet,0.95,1.64,2025-12-09
C004,SKU0058,Peek Freans Sooper Biscuit Family Pack,Peek Freans,Snacks,6.76,2.9,0.43,3,8.26,20.28,28.54,34.25,47.33,Prophet,0.95,1.64,2025-12-09
C004,SKU0059,Peek Freans Sooper Biscuit Half Roll,Peek Freans,Snacks,9.72,3.01,0.31,3,8.57,29.17,37.73,45.28,68.06,Prophet,0.95,1.64,2025-12-09
C004,SKU0065,Rio Wafer 18g,Rio,Snacks,1.91,0.67,0.35,3,1.92,5.72,7.64,10.0,13.35,Prophet,0.95,1.64,2025-12-09
C004,SKU0066,Rio Wafer 45g,Rio,Snacks,10.39,3.37,0.32,3,9.61,31.16,40.77,48.92,72.7,Prophet,0.95,1.64,2025-12-09
C004,SKU0064,Sooper Cream Biscuit Full Roll,Sooper,Snacks,21.55,5.76,0.27,3,16.42,64.66,81.08,97.29,150.87,Prophet,0.95,1.64,2025-12-09
C004,SKU0063,Sooper Cream Biscuit Half Roll,Sooper,Snacks,20.23,5.93,0.29,3,16.89,60.7,77.59,93.1,141.63,Prophet,0.95,1.64,2025-12-09
C004,SKU0054,Super Crisp Nimko 200g,Super Crisp,Snacks,27.38,6.74,0.25,3,19.21,82.15,101.36,121.64,191.69,Prophet,0.95,1.64,2025-12-09
C005,SKU0075,Bake Parlor Rusk Zeera,Bake Parlor,Bakery,25.97,8.0,0.31,3,22.79,77.9,100.69,120.83,181.76,Prophet,0.95,1.64,2025-12-09
C005,SKU0076,Dawn White Bread Medium,Dawn,Bakery,16.61,6.54,0.39,3,18.63,49.82,68.45,58.13,116.25,Prophet,0.95,1.64,2025-12-09
C005,SKU0068,English Biscuit White Bread Large,English Biscuit,Bakery,27.17,8.28,0.3,3,23.6,81.5,105.1,95.09,190.18,Prophet,0.95,1.64,2025-12-09
C005,SKU0072,Peek Freans Cake Rusk Chocolate,Peek Freans,Bakery,8.44,3.05,0.36,3,8.69,25.33,34.02,40.82,59.11,Prophet,0.95,1.64,2025-12-09
C005,SKU0071,Peek Freans Cake Rusk Regular,Peek Freans,Bakery,6.2,1.79,0.29,3,5.09,18.61,23.7,28.44,43.41,Prophet,0.95,1.64,2025-12-09
C005,SKU0073,Young's Milk Rusk 300g,Young's,Bakery,30.58,8.43,0.28,3,24.02,91.73,115.76,138.91,214.05,Prophet,0.95,1.64,2025-12-09
C005,SKU0028,7UP 7UP 1.5L,7UP,Beverages,20.1,8.55,0.43,3,24.35,60.3,84.65,101.58,140.7,Prophet,0.95,1.64,2025-12-09
C005,SKU0026,7UP 7UP 250ml,7UP,Beverages,17.91,7.68,0.43,3,21.88,53.73,75.61,90.73,125.37,Prophet,0.95,1.64,2025-12-09
C005,SKU0027,7UP 7UP 500ml,7UP,Beverages,23.95,6.38,0.27,3,18.18,71.85,90.03,108.03,167.64,Prophet,0.95,1.64,2025-12-09
C005,SKU0040,Aquafina Water 1.5L,Aquafina,Beverages,10.26,2.9,0.28,3,8.27,30.79,39.06,46.87,71.85,Prophet,0.95,1.64,2025-12-09
C005,SKU0039,Aquafina Water 500ml,Aquafina,Beverages,20.09,6.47,0.32,3,18.43,60.27,78.7,94.44,140.64,Prophet,0.95,1.64,2025-12-09
C005,SKU0021,Coca Cola Coke 2.25L,Coca Cola,Beverages,10.97,3.66,0.33,3,10.42,32.9,43.32,51.99,76.77,Prophet,0.95,1.64,2025-12-09
C005,SKU0018,Coca Cola Coke 250ml,Coca Cola,Beverages,11.49,3.23,0.28,3,9.2,34.47,43.67,52.4,80.42,Prophet,0.95,1.64,2025-12-09
C005,SKU0019,Coca Cola Coke 500ml,Coca Cola,Beverages,13.4,4.37,0.33,3,12.45,40.21,52.66,63.19,93.83,Prophet,0.95,1.64,2025-12-09
C005,SKU0033,Fanta Orange 1.5L,Fanta,Beverages,20.28,5.25,0.26,3,14.94,60.83,75.77,90.93,141.93,Prophet,0.95,1.64,2025-12-09
C005,SKU0032,Fanta Orange 500ml,Fanta,Beverages,13.59,8.08,0.59,3,23.03,40.77,63.79,76.55,95.12,Prophet,0.95,1.64,2025-12-09
C005,SKU0043,Gourmet Green Tea 100 bags,Gourmet,Beverages,16.08,4.96,0.31,3,14.14,48.23,62.37,74.85,112.53,Prophet,0.95,1.64,2025-12-09
C005,SKU0042,Gourmet Green Tea 50 bags,Gourmet,Beverages,5.36,2.3,0.43,3,6.56,16.09,22.66,27.19,37.55,Prophet,0.95,1.64,2025-12-09
C005,SKU0044,Lipton Yellow Label Tea 100 bags,Lipton,Beverages,5.23,1.5,0.29,3,4.28,15.69,19.97,23.96,36.61,Prophet,0.95,1.64,2025-12-09
C005,SKU0037,Nestle Pure Life Water 500ml,Nestle,Beverages,10.76,2.51,0.23,3,7.15,32.27,39.42,47.3,75.29,Prophet,0.95,1.64,2025-12-09
C005,SKU0024,Pepsi Pepsi 1.5L,Pepsi,Beverages,15.57,4.49,0.29,3,12.78,46.72,59.5,71.4,109.02,Prophet,0.95,1.64,2025-12-09
C005,SKU0025,Pepsi Pepsi 2.25L,Pepsi,Beverages,20.82,6.31,0.3,3,17.99,62.46,80.45,96.53,145.73,Prophet,0.95,1.64,2025-12-09
C005,SKU0022,Pepsi Pepsi 250ml,Pepsi,Beverages,23.77,7.51,0.32,3,21.4,71.31,92.71,111.26,166.4,Prophet,0.95,1.64,2025-12-09
C005,SKU0023,Pepsi Pepsi 500ml,Pepsi,Beverages,1.74,0.66,0.38,3,1.88,5.21,7.09,10.0,12.16,Prophet,0.95,1.64,2025-12-09
C005,SKU0036,Shezan Apple Juice 1L,Shezan,Beverages,1.98,0.51,0.26,3,1.44,5.94,7.38,10.0,13.87,Prophet,0.95,1.64,2025-12-09
C005,SKU0035,Shezan Mango Juice 1L,Shezan,Beverages,26.65,7.28,0.27,3,20.75,79.96,100.72,120.86,186.58,Prophet,0.95,1.64,2025-12-09
C005,SKU0034,Shezan Mango Juice 250ml,Shezan,Beverages,18.68,5.01,0.27,3,14.28,56.03,70.3,84.37,130.73,Prophet,0.95,1.64,2025-12-09
C005,SKU0029,Sprite Sprite 250ml,Sprite,Beverages,19.74,5.68,0.29,3,16.18,59.22,75.4,90.48,138.19,Prophet,0.95,1.64,2025-12-09
C005,SKU0030,Sprite Sprite 500ml,Sprite,Beverages,10.48,4.78,0.46,3,13.62,31.43,45.05,54.06,73.33,Prophet,0.95,1.64,2025-12-09
C005,SKU0006,Haleeb Fresh Milk 1L,Haleeb,Dairy,11.47,5.3,0.46,3,15.09,34.4,49.5,59.4,80.28,Prophet,0.95,1.64,2025-12-09
C005,SKU0008,Nurpur Milk 1L,Nurpur,Dairy,11.14,2.75,0.25,3,7.82,33.41,41.23,49.48,77.95,Prophet,0.95,1.64,2025-12-09
C005,SKU0009,Nurpur Milk 500ml,Nurpur,Dairy,21.19,7.47,0.35,3,21.28,63.56,84.83,101.8,148.3,Prophet,0.95,1.64,2025-12-09
C005,SKU0015,Olpers Cheese Slices 200g,Olpers,Dairy,24.62,6.08,0.25,3,17.33,73.86,91.2,109.44,172.35,Prophet,0.95,1.64,2025-12-09
C005,SKU0004,Olpers Full Cream Milk 1L,Olpers,Dairy,7.22,4.17,0.58,3,11.87,21.65,33.52,40.22,50.52,Prophet,0.95,1.64,2025-12-09
C005,SKU0005,Olpers Full Cream Milk 500ml,Olpers,Dairy,8.04,3.24,0.4,3,9.23,24.13,33.36,40.03,56.3,Prophet,0.95,1.64,2025-12-09
C005,SKU0014,Tarang Dahi 1kg,Tarang,Dairy,15.07,4.84,0.32,3,13.78,45.2,58.97,70.77,105.46,Prophet,0.95,1.64,2025-12-09
C005,SKU0013,Tarang Dahi 500g,Tarang,Dairy,1.74,0.34,0.19,3,0.96,5.22,6.18,10.0,12.18,Prophet,0.95,1.64,2025-12-09
C005,SKU0155,K&N's Chicken Patties 12-pack,K&N's,Frozen,11.7,3.96,0.34,3,11.28,35.11,46.39,55.67,81.93,Prophet,0.95,1.64,2025-12-09
C005,SKU0154,K&N's Chicken Seekh Kabab 500g,K&N's,Frozen,12.29,3.25,0.26,3,9.25,36.86,46.11,55.33,86.01,Prophet,0.95,1.64,2025-12-09
C005,SKU0158,Makkhan Paratha 20-pack,Makkhan,Frozen,2.75,0.66,0.24,3,1.87,8.24,10.11,12.13,19.23,Prophet,0.95,1.64,2025-12-09
C005,SKU0157,Menu Plain Paratha 30-pack,Menu,Frozen,8.42,3.48,0.41,3,9.92,25.27,35.2,42.24,58.97,Prophet,0.95,1.64,2025-12-09
C005,SKU0086,Dalda Cooking Oil 1L,Dalda,Grocery,11.19,4.55,0.41,3,12.96,33.58,46.54,55.85,78.36,Prophet,0.95,1.64,2025-12-09
C005,SKU0087,Dalda Cooking Oil 2.5L,Dalda,Grocery,31.13,8.32,0.27,3,23.69,93.38,117.07,140.48,217.88,Prophet,0.95,1.64,2025-12-09
C005,SKU0088,Dalda Cooking Oil 5L,Dalda,Grocery,30.07,8.42,0.28,3,23.99,90.2,114.2,137.04,210.48,Prophet,0.95,1.64,2025-12-09
